hushen300,ydlMIB,xxlNZ50,nfFTSE,bxBOVESPA
0.293573264781491,0.5295629820051414,0.8853470437017995,0.5300771208226221,0.25552699228791775
0.9125964010282777,0.6781491002570694,0.3840616966580977,0.09511568123393316,0.1141388174807198
0.30231362467866324,0.17275064267352186,0.35167095115681235,0.1583547557840617,0.08997429305912596
0.5419023136246787,0.9521850899742931,0.21131105398457584,0.23547557840616967,0.8102827763496144
0.9290488431876607,0.4159383033419023,0.7275064267352185,0.8272493573264782,0.45552699228791776
0.7455012853470437,0.306426735218509,0.6920308483290488,0.18766066838046272,0.3017994858611825
0.9604113110539846,0.7948586118251928,0.48483290488431874,0.7542416452442159,0.629305912596401
0.8817480719794345,0.1845758354755784,0.38508997429305913,0.625706940874036,0.9768637532133676
0.9573264781491002,0.22570694087403598,0.06323907455012853,0.3840616966580977,0.9609254498714653
0.4241645244215938,0.8251928020565553,0.6025706940874036,0.8565552699228792,0.17994858611825193
0.8802056555269923,0.9079691516709512,0.5907455012853471,0.38817480719794345,0.9203084832904884
0.9393316195372751,0.27557840616966583,0.4982005141388175,0.42005141388174805,0.43753213367609256
0.5033419023136246,0.8483290488431876,0.4,0.722879177377892,0.2534704370179949
0.2077120822622108,0.20154241645244217,0.32082262210796914,0.14652956298200515,0.6822622107969152
0.6030848329048843,0.1562982005141388,0.2210796915167095,0.09768637532133675,0.04575835475578406
0.7089974293059126,0.6077120822622109,0.6863753213367609,0.6627249357326478,0.21491002570694087
0.9763496143958869,0.8488431876606684,0.16246786632390744,0.8894601542416453,0.9526992287917738
0.18766066838046272,0.2992287917737789,0.6041131105398457,0.2647814910025707,0.4138817480719794
0.9177377892030848,0.7737789203084833,0.47095115681233934,0.5629820051413882,0.9521850899742931
0.5017994858611825,0.37789203084832906,0.40462724935732647,0.4416452442159383,0.8565552699228792
0.9850899742930591,0.9187660668380463,0.7182519280205656,0.7655526992287918,0.7876606683804627
0.7866323907455013,0.26735218508997427,0.5074550128534704,0.6632390745501285,0.43290488431876606
0.21491002570694087,0.794344473007712,0.3223650385604113,0.6375321336760925,0.5449871465295629
0.9280205655526992,0.5876606683804627,0.45449871465295627,0.8025706940874036,0.7012853470437018
0.9154241645244215,0.6673521850899743,0.5413881748071979,0.6282776349614396,0.4838046272493573
0.6524421593830334,0.15526992287917737,0.7588688946015424,0.2652956298200514,0.3300771208226221
0.11516709511568124,0.8442159383033419,0.20874035989717224,0.7881748071979434,0.889974293059126
0.9794344473007712,0.07660668380462725,0.7362467866323907,0.8416452442159383,0.33830334190231365
0.922879177377892,0.043187660668380465,0.25758354755784063,0.16452442159383032,0.15012853470437018
0.08226221079691516,0.8611825192802056,0.1455012853470437,0.5670951156812339,0.357840616966581
0.9938303341902314,0.4287917737789203,0.1737789203084833,0.8020565552699229,0.8694087403598971
0.502827763496144,0.28380462724935734,0.1506426735218509,0.781491002570694,0.9151670951156813
0.20976863753213368,0.8,0.5480719794344473,0.8200514138817481,0.877120822622108
0.7856041131105398,0.6339331619537275,0.5084832904884319,0.3609254498714653,0.14035989717223651
0.7444730077120822,0.04884318766066838,0.18611825192802056,0.17532133676092546,0.22930591259640104
0.2930591259640103,0.5511568123393317,0.9048843187660668,0.39485861182519283,0.8776349614395886
0.021079691516709513,0.05758354755784062,0.40925449871465297,0.5953727506426735,0.9820051413881749
0.17840616966580977,0.6102827763496144,0.23701799485861183,0.10025706940874037,0.11002570694087403
0.06426735218508997,0.7557840616966581,0.14858611825192802,0.12956298200514138,0.3712082262210797
0.9347043701799486,0.9424164524421594,0.532133676092545,0.8508997429305912,0.587146529562982
0.9737789203084833,0.477120822622108,0.6051413881748072,0.761439588688946,0.49254498714652956
0.8539845758354756,0.18303341902313625,0.4282776349614396,0.2982005141388175,0.26940874035989715
0.26118251928020564,0.6416452442159383,0.5254498714652956,0.5804627249357327,0.26118251928020564
0.33676092544987146,0.8874035989717224,0.3131105398457584,0.33676092544987146,0.6210796915167095
0.06838046272493574,0.34138817480719796,0.7043701799485861,0.616452442159383,0.7670951156812339
0.18354755784061696,0.13624678663239073,0.6,0.7676092544987146,0.08740359897172237
0.987146529562982,0.9552699228791773,0.293573264781491,0.4133676092544987,0.15784061696658097
0.6925449871465296,0.5660668380462724,0.43239074550128537,0.36966580976863755,0.18920308483290488
0.9197943444730077,0.40616966580976865,0.6138817480719795,0.425706940874036,0.5825192802056556
0.950642673521851,0.5352185089974293,0.5398457583547558,0.4251928020565553,0.14858611825192802
0.9958868894601542,0.06529562982005141,0.6781491002570694,0.04061696658097686,0.1424164524421594
0.35167095115681235,0.9593830334190231,0.13933161953727508,0.4637532133676093,0.7835475578406169
0.004627249357326478,0.2858611825192802,0.6776349614395887,0.3763496143958869,0.32853470437017995
0.5552699228791774,0.1583547557840617,0.9470437017994858,0.15012853470437018,0.05758354755784062
0.9984575835475579,0.5984575835475578,0.6663239074550128,0.40822622107969153,0.9717223650385605
0.3424164524421594,0.5213367609254499,0.4210796915167095,0.23701799485861183,0.1506426735218509
0.9115681233933162,0.02210796915167095,0.5347043701799485,0.35012853470437016,0.20154241645244217
0.9557840616966581,0.18560411311053984,0.6560411311053984,0.4210796915167095,0.37480719794344475
0.24215938303341902,0.27866323907455015,0.22930591259640104,0.1429305912596401,0.46889460154241647
0.42776349614395887,0.9691516709511568,0.06426735218508997,0.9419023136246787,0.9233933161953728
0.4701799485861183,0.6010282776349615,0.9177377892030848,0.4159383033419023,0.3609254498714653
