date,hushen300,ydlMIB,xxlNZ50,nfFTSE,bxBOVESPA
2015-03-13,0.2990 ,-0.182065348,0.160531165,-0.368447138,-0.25359258
2015-03-16,1.0439 ,0.413569706,0.020649214,0.284475109,0.224982862
2015-03-17,0.5988 ,-0.395466396,-0.044029212,0.133973501,1.259083686
2015-03-18,1.0160 ,-0.302782057,-0.434221603,-0.093735541,1.058853976
2015-03-19,-0.0713 ,0.459431936,0.094530762,0.458219831,-0.485375383
2015-03-20,0.5935 ,0.70179105,0.088704241,-0.090046665,0.854985939
2015-03-23,0.8779 ,-0.224616467,0.028468363,-0.059807237,-0.048599159
2015-03-24,0.0108 ,0.516924376,-0.034682123,0.246172688,-0.337973085
2015-03-25,-0.3583 ,-0.351524208,-0.094499464,-0.450192024,0.295986204
2015-03-26,0.1056 ,-0.461845871,-0.182842335,-0.592701487,-1.084073872
2015-03-27,0.2379 ,0.158935612,0.156663106,0.173215603,-0.418610373
2015-03-30,1.2554 ,0.519039397,-0.245202948,0.537493845,0.98469279
2015-03-31,-0.3946 ,-0.193580674,0.094644523,-0.226956761,-0.079136468
2015-04-01,0.7724 ,0.376951458,0.011834682,0.082474456,0.983534782
2015-04-02,0.0093 ,-0.093917603,-0.031119467,-0.043067731,0.660041198
2015-04-07,1.4013 ,0.734962411,0.178670266,0.30357854,0.492729453
2015-04-08,0.3630 ,-0.234465202,0.031732908,0.173311441,-0.05503989
2015-04-09,-0.3416 ,0.412826032,-0.09311436,0.146597883,0.114409572
2015-04-10,0.8304 ,0.133618947,0.001411189,0.356097469,0.330858493
2015-04-13,0.7596 ,0.238813701,0.051662495,0.136794034,0.020550665
2015-04-14,0.1678 ,-0.465562041,0.205668439,-0.225758886,-0.206951202
2015-04-15,-0.5680 ,0.504670692,-0.192614089,0.332003571,0.747223742
2015-04-16,1.2994 ,-0.765264374,0.190029854,0.435734593,-0.193804813
2015-04-17,0.7875 ,-1.055151212,-0.150001207,-0.424846374,-0.575251
2015-04-20,-0.7070 ,0.541083453,-0.276504212,0.085321768,-0.156048705
2015-04-22,2.0438 ,-0.032733816,-0.229298826,0.354960842,0.686118465
2015-04-23,0.0099 ,-0.216555604,-0.26843848,0.32281262,0.840634999
2015-04-24,-0.3518 ,0.424585128,0.056155837,0.396688463,0.703502458
2015-04-28,0.3607 ,0.193733483,0.032303802,-0.117450828,-0.604425971
2015-04-29,0.2964 ,-1.001518848,-0.217553863,-0.394383415,-0.380411994
2015-04-30,-0.2229 ,0.094119978,0.380513236,-0.080744193,0.703959583
2015-05-05,-1.4224 ,-0.89327827,-0.026629729,0.107211797,1.385097405
2015-05-06,-0.4130 ,0.160330136,-0.169311405,-0.581811905,-0.715427896
2015-05-07,-0.8013 ,0.347557549,-0.27142974,-0.495242706,-0.138449313
2015-05-08,0.8496 ,0.885493895,0.045532945,0.448302768,0.173564638
2015-05-11,1.2409 ,0.017563887,0.095229855,0.298092889,0.036286657
2015-05-12,0.5236 ,-0.405965468,-0.012997648,-0.182114301,-0.308646429
2015-05-13,-0.2659 ,0.198976096,0.041775105,0.096126229,-0.32237941
2015-05-14,-0.1629 ,0.627161809,-0.10099384,-0.144321646,0.218652729
2015-05-15,-0.7766 ,-0.13877988,0.166031602,0.123627962,0.451481946
2015-05-18,-0.4000 ,-0.512469333,0.092860682,0.30539185,-0.799609582
2015-05-19,1.4569 ,0.953884686,-0.117144136,-0.065741353,-0.548525296
2015-05-20,0.2170 ,0.108560256,-0.010335899,-0.10810224,-0.470333614
2015-05-21,0.7790 ,-0.060182212,0.101592396,-0.054673756,0.166615252
2015-05-22,0.9789 ,0.076931372,0.050782407,-0.055007801,-0.582900589
2015-05-26,2.1191 ,-0.838639875,0.148919812,-0.886314973,-0.601154446
2015-05-27,-0.1463 ,0.983195632,-0.285075142,-0.024647691,0.488363853
2015-05-28,-3.0142 ,-0.213365342,0.148334277,-0.101017005,-0.208670389
2015-05-29,0.0612 ,-0.456824271,0.503032257,-0.445948252,-0.989421206
2015-06-02,2.7887 ,0.148505153,0.139390492,-0.070888118,1.198235729
2015-06-03,-0.1541 ,0.060139477,-0.017779099,-0.279639173,-0.575137761
2015-06-05,0.7281 ,-1.423882032,0.048578972,-0.13121338,-0.448203341
2015-06-08,1.0111 ,-0.391529615,0.132353447,-0.059647559,-0.134447731
2015-06-09,-0.2954 ,-0.220812127,-0.175227499,-0.459266404,0.005221782
2015-06-10,-0.0683 ,1.073972985,-0.433628735,0.740158323,0.863354692
2015-06-11,-0.0206 ,0.151793505,0.406208627,-0.064257701,-0.151753949
2015-06-12,0.2329 ,-0.555544327,-0.084889691,-0.044128689,-0.276711587
2015-06-15,-0.9376 ,-1.056404186,-0.201011952,-0.447140121,-0.171295315
2015-06-17,-0.6904 ,-0.200746491,-0.304851287,0.251375493,0.090634136
2015-06-18,-1.7969 ,0.456719656,-0.222629256,0.25586206,0.800068645
2015-06-19,-2.6654 ,0.460366527,0.241411962,-0.078577965,-0.393468956
2015-06-23,1.3739 ,1.629510489,-0.072320409,0.653367357,0.018596146
2015-06-24,0.8451 ,-0.229442447,0.025122815,0.15813773,0.056587648
2015-06-25,-1.5731 ,0.368111767,-0.318417455,0.059643421,-0.541256876
2015-06-26,-3.5592 ,0.288993137,0.167537566,-0.153624129,0.681724883
2015-06-29,-1.4734 ,-2.30549364,-0.376197955,-0.555858147,-0.813792536
2015-06-30,2.8224 ,-0.210711645,0.160684397,-0.161465041,0.054582011
2015-07-01,-2.1901 ,0.948673507,0.508132436,0.067924105,-0.26535773
2015-07-02,-1.5067 ,-0.648481872,0.351593301,0.273192539,0.286060804
2015-07-06,-1.1729 ,-1.995716947,-0.484760762,-0.699477954,-0.789607871
2015-07-08,-3.8060 ,-0.177956474,-0.067113655,-0.979143504,-0.307234259
2015-07-10,4.9637 ,2.785552556,-0.320138058,1.332265161,0.673239299
2015-07-13,1.0991 ,0.432636031,-0.141624003,0.561532898,0.434461659
2015-07-14,-1.0400 ,-0.130538471,0.334926316,-0.303388479,0.097762456
2015-07-15,-1.5633 ,0.55161157,0.41397339,0.34996703,-0.275696796
2015-07-16,0.3337 ,0.718791285,0.135925786,0.262101715,0.137265196
2015-07-17,1.6432 ,-0.032388123,0.22023573,-0.103171523,-0.599838811
2015-07-20,0.0952 ,0.482996603,0.060423255,0.217410543,-0.619827871
2015-07-21,0.0563 ,-0.579060732,0.110915276,-0.071282069,-0.106009434
2015-07-22,-0.0924 ,-0.058261471,0.374010664,-0.765144128,-0.473779402
2015-07-23,0.9675 ,-0.088228133,-0.194145344,0.216250508,-0.956532895
2015-07-24,-0.7682 ,-0.230963409,-0.052429864,-0.738652678,-0.491751972
2015-07-27,-3.8871 ,-1.309818239,-0.163290996,-0.046137984,-0.452385542
2015-07-28,-0.0870 ,0.976592166,-0.175490124,-0.462239189,0.764990326
2015-07-29,1.3385 ,-0.14754695,0.165874327,0.712931829,0.559837489
2015-07-30,-1.2893 ,0.274087386,0.155735512,0.147774528,-0.301614419
2015-08-03,0.1571 ,0.58684914,0.483788319,-0.121580936,0.208952264
2015-08-04,1.3282 ,-0.443855052,-0.175958821,0.67454449,-0.0689694
2015-08-05,-0.9032 ,0.803922699,0.03475155,0.27769468,0.198031414
2015-08-06,-0.3954 ,-0.183317465,-0.071874963,-0.25554576,-0.238974176
2015-08-07,0.8428 ,-0.19393169,-0.441979305,-0.373801444,-1.263476628
2015-08-11,1.7402 ,-0.011928477,-0.344064074,0.171832899,0.440321648
2015-08-12,-0.5431 ,-1.303910314,-0.488623764,-1.394849144,-0.609864694
2015-08-13,0.6369 ,0.671708077,-0.147423398,0.685744798,-0.341030453
2015-08-14,-0.0205 ,-0.200334159,-0.313430973,-0.47108098,-0.455732041
2015-08-17,0.0461 ,0.296881231,0.235550436,-0.059928481,-0.266815065
2015-08-18,-2.7755 ,-0.033910038,-0.126512281,0.192906944,0.213918013
2015-08-19,0.6840 ,-0.776345392,0.297544636,-0.718240418,-0.796382291
2015-08-20,-1.4163 ,-1.142768494,-0.057213283,-0.329717819,0.056677723
2015-08-21,-2.0316 ,-1.245110522,0.066049302,-0.644758051,-0.874167754
2015-08-24,-3.9757 ,-2.668033468,-1.100237423,-1.255593443,-1.334168976
2015-08-25,-3.1990 ,2.4749238,0.046213856,1.213479691,0.203648602
2015-08-26,-0.2468 ,-0.354257595,-0.275609907,-0.554676182,1.431960493
2015-08-27,2.5090 ,1.44681255,0.442868609,0.682380364,1.55401824
2015-08-28,1.8129 ,-0.407814495,0.272975619,0.737826639,-0.514004382
2015-09-01,0.2564 ,-1.084405293,-0.118874971,-1.280433757,-1.572496118
2015-09-02,0.0484 ,0.323992508,-0.500372742,0.634178545,0.932384014
2015-09-08,-0.4124 ,0.656759458,0.155951317,0.303050965,0.277750687
2015-09-09,0.8423 ,0.365154256,0.47057171,0.131263288,-0.097598621
2015-09-10,-0.5367 ,-0.444122746,-0.003446049,-0.171019649,-0.14275249
2015-09-11,-0.1343 ,-0.276149014,-0.174574246,-0.527103467,-0.096755613
2015-09-14,-0.8657 ,-0.418752973,0.135499899,0.385232106,0.816876931
2015-09-15,-1.7406 ,0.6992246,-0.10352528,0.109897892,0.075758455
2015-09-16,2.1112 ,0.307386045,0.119542352,1.328690402,1.076794951
2015-09-17,-0.9587 ,0.079308234,0.200746218,0.460809471,-0.001806874
2015-09-25,-0.0678 ,-1.520673531,-0.052504949,-1.059060026,-3.461601255
2015-09-28,0.1449 ,-1.195962219,0.089860797,-0.731203287,-0.855849331
2015-09-29,-0.8643 ,-0.068547086,-0.665762617,-0.093891346,0.172744896
2015-09-30,0.3280 ,1.174602742,-0.147816509,0.615549909,0.903298801
2015-10-08,1.2500 ,1.722862494,0.251074445,2.228861992,3.735468594
2015-10-09,0.5712 ,0.19781303,0.100240413,0.466191443,0.204563751
2015-10-13,1.3432 ,-0.410513978,0.49029816,-0.189939087,-1.77492476
2015-10-14,-0.4936 ,-0.416201293,0.18488971,-0.003273922,-0.602194378
2015-10-15,1.0170 ,0.748206378,0.366682755,-0.075893174,0.415799638
2015-10-16,0.5847 ,0.233877345,0.331910373,-0.017476502,0.070217066
2015-10-19,0.0014 ,0.159173326,0.110447637,0.195571444,0.193747008
2015-10-20,0.5315 ,-0.290704737,0.449169982,-0.248880885,-0.340696725
2015-10-21,-1.2868 ,-0.190495642,0.167339973,0.096647446,-0.046778917
2015-10-22,0.6365 ,0.861567206,0.039168452,0.241883813,0.683785743
2015-10-23,0.5718 ,0.229740985,0.343734964,0.810903937,-0.159885703
2015-10-27,0.2624 ,-0.706605671,0.220273324,-0.424473372,-0.508129139
2015-10-28,-0.8293 ,0.609809125,-0.014766013,-0.011761484,-0.279794201
2015-10-29,0.1032 ,-0.46876116,0.028948238,-0.28321103,-1.046184172
2015-10-30,0.0095 ,-0.000348324,-0.120261515,0.313908594,0.22828036
2015-11-05,2.0626 ,-0.425506152,0.628405029,0.224880588,2.014653883
2015-11-06,1.0123 ,0.59436693,-0.027824329,-0.899919458,-1.031980239
2015-11-12,0.0223 ,-1.312398339,-0.328800886,-0.750496749,-0.032353753
2015-11-13,-0.5653 ,-0.033251439,-0.252559088,-0.721202078,-0.340869507
2015-11-19,0.3318 ,0.689271067,0.045080921,0.770887943,1.488400032
2015-11-25,0.0763 ,0.326059535,0.531985795,-0.168414818,-1.163234578
2015-11-26,-0.2555 ,0.448880091,0.091640384,0.263026677,0.257771734
2015-11-27,-2.4039 ,-0.031442251,0.13581773,-0.495600295,-1.188515256
2015-12-03,2.2868 ,-1.129323664,0.17518601,-1.031839819,0.489859999
2015-12-04,-0.8387 ,0.050615158,-0.219271293,-0.993469269,-0.977456859
2015-12-08,-0.6493 ,-0.963795753,-0.428360957,-0.177208896,-0.887441458
2015-12-09,0.1546 ,-0.074994386,0.133285944,0.387367855,1.597065927
2016-01-08,-3.4076 ,-3.426951532,0.743660317,-1.262452639,-5.511994387
2016-01-26,-5.8118 ,-2.117768204,-0.112561164,-0.519758681,-3.465454104
2016-01-27,-0.1503 ,-0.17430736,-0.001555585,0.356259133,1.006181051
2016-01-29,0.2327 ,-0.441740231,0.199507959,1.089996281,2.238185936
2016-02-03,0.0376 ,-2.999890588,-0.260077644,-0.539296832,-0.887319483
2016-02-04,0.5288 ,0.530509519,0.030649196,0.966333156,1.331884871
2016-02-18,0.9917 ,-1.284484326,-0.188768488,0.20095795,0.692252727
2016-02-19,-0.0302 ,-0.517760104,0.217133338,-0.806445924,0.06882086
2016-03-09,0.2884 ,3.21518808,2.175758781,2.200838113,6.871538911
2016-03-10,-0.8388 ,-0.21684194,0.341862798,0.041583715,0.801111288
2016-03-14,0.7507 ,2.022093833,0.388954462,0.783330131,-0.620994408
2016-03-15,0.1286 ,-0.49795749,0.072687166,-0.180750484,-1.572107563
2016-03-16,0.2149 ,-0.077877898,-0.098288789,0.357495903,0.579788285
2016-03-17,0.4776 ,-0.287795536,0.069426724,0.414180807,2.773992002
2016-03-18,0.6589 ,0.007724552,0.329417177,0.514366636,-0.084640286
2016-03-22,0.7308 ,0.203655792,0.266373599,-0.349504448,0.166800224
2016-03-23,0.1385 ,-0.478616567,0.0299668,-0.674892512,-1.138759256
2016-03-24,-0.7341 ,-0.777255061,-0.041177091,-0.203514847,-0.028554452
2016-03-29,-0.6385 ,0.014389754,0.089796558,-0.447668049,1.290411487
2016-03-30,1.1060 ,0.483552866,0.245389138,0.589931518,0.079679831
2016-03-31,0.0244 ,-0.615150319,0.246776117,-0.203312355,-1.023499409
2016-04-01,0.0513 ,-0.822884414,-0.286509875,-0.557251182,0.437039898
2016-04-05,0.5705 ,-1.662232215,0.050405203,-0.302490209,-1.314914485
2016-04-06,-0.0927 ,0.332794335,0.119212394,-0.035427026,-0.85599364
2016-04-07,-0.6479 ,-1.077938089,0.134897268,-0.031830084,0.374790101
2016-04-08,-0.3200 ,1.73718834,-0.160571959,0.235127176,1.564791074
2016-04-11,0.6007 ,0.537621855,-0.033503131,0.003040197,-0.110205228
2016-04-12,-0.1569 ,-0.686291111,0.005940783,0.530185083,1.561399223
2016-04-13,0.5755 ,1.758351313,0.333828417,0.726733688,0.948308374
2016-04-14,0.1920 ,0.389139583,0.293112387,-0.074094218,-0.607934965
2016-04-15,-0.0480 ,-0.170316249,0.132939354,0.156603398,0.6715415
2016-04-18,-0.5847 ,0.23935385,0.040968967,0.104421609,-0.273095909
2016-04-19,0.1323 ,0.21175394,0.138222583,0.174741071,0.664848893
2016-04-20,-0.7749 ,0.492464911,0.17801473,0.331330867,-0.064022866
2016-04-22,-0.0838 ,0.066704698,-0.221889441,-0.703250477,-0.589496816
2016-04-26,0.0582 ,-0.03866601,-0.447528682,0.11243696,0.143100857
2016-04-28,-0.2546 ,0.70670657,-0.036634246,0.131595661,0.994410739
2016-04-29,-0.0527 ,-0.869490125,0.19534489,-0.218134851,-0.322203549
2016-05-03,0.7744 ,-1.505504441,0.142586534,-0.865731733,-1.350245599
2016-05-04,-0.0552 ,-0.075337044,-0.117760758,-0.032312978,0.242487574
2016-05-05,0.0603 ,-0.028509244,0.329661404,0.050454949,-0.734865726
2016-05-06,-1.1442 ,-0.196950475,0.136267017,-0.434015795,0.039300747
2016-05-09,-0.9075 ,-0.383829802,-0.082175666,-0.058032101,-0.615460212
2016-05-10,0.0494 ,0.60698913,0.153323493,0.443066427,1.737092631
2016-05-11,0.1934 ,-0.576844689,0.218938647,0.213027103,-0.251503663
2016-05-12,0.1031 ,-0.114798141,-0.132535473,-0.563360374,0.390731644
2016-05-13,-0.2142 ,0.191709071,-0.041421931,0.121420961,-1.188292075
2016-05-16,0.2868 ,0.018539253,-0.015386383,0.676520358,-0.001165303
2016-05-17,-0.1305 ,-0.587040278,0.379858204,0.096144343,-0.815339697
2016-05-18,-0.2538 ,0.529707082,0.048415711,0.221332759,-0.237917606
2016-05-19,-0.0785 ,-0.414008967,-0.494214462,-0.352773474,-0.370204512
2016-05-20,0.2224 ,0.655398601,0.039174094,0.22180392,-0.356448236
2016-05-23,0.1268 ,-1.204597144,-0.013137933,-0.007946006,-0.344032695
2016-05-24,-0.3341 ,1.42740928,-0.221364156,0.346962762,0.013001246
2016-05-25,-0.0614 ,0.715521388,0.223124493,0.545959248,0.120996741
2016-05-27,0.0464 ,-0.036402533,0.527948708,0.308916889,-0.380258879
2016-05-31,1.4923 ,-0.385923319,0.290191834,-0.160962904,-0.516386298
2016-06-01,-0.1236 ,-0.519665075,-0.105131422,-0.312794569,0.481984327
2016-06-02,0.0899 ,-0.106321066,-0.119337521,0.160822587,0.768129292
2016-06-03,0.3038 ,-0.670525448,0.131580941,0.436364441,0.632837369
2016-06-07,-0.1675 ,1.176455683,0.07980677,0.037098917,-0.113088815
2016-06-08,-0.1789 ,-0.159242662,-0.283508223,-0.277226632,0.970918983
2016-06-13,-1.3615 ,-3.240842981,-0.419698906,-1.181880015,-1.688252872
2016-06-14,0.1363 ,-0.925629442,-0.56392876,-0.93395498,-0.894604469
2016-06-15,0.5666 ,0.642790436,0.219421459,0.531132363,0.237217012
2016-06-17,-0.0838 ,1.063330534,-0.142478754,0.094974434,0.546224756
2016-06-20,0.0322 ,1.090103217,0.142289093,0.736304478,0.691941085
2016-06-21,-0.0887 ,0.194070962,-0.190965543,-0.063070392,0.43653404
2016-06-22,0.3847 ,-0.269666409,-0.367687377,0.490941519,-0.586125688
2016-06-23,-0.2312 ,1.582563042,0.252983825,0.022966678,1.198590116
2016-06-24,-0.5631 ,-5.789771741,-0.988907146,-1.572788278,-1.242807246
2016-06-27,0.6080 ,-1.747788707,0.124486541,-1.359740238,-0.75165042
2016-06-28,0.2202 ,1.408979555,0.192206444,0.904815937,0.666016417
2016-06-29,0.2071 ,0.950739205,0.562887869,0.631678111,0.855946051
2016-06-30,0.0349 ,0.677840817,0.591589782,0.273071927,0.44478272
2016-07-01,0.0039 ,0.261965684,0.180394068,0.116099624,0.591103507
2016-07-04,0.6898 ,-0.762116337,0.092200681,0.08016976,0.278160397
2016-07-05,0.0363 ,-0.634258716,0.187554382,-0.654079263,-0.60428972
2016-07-06,0.1274 ,-0.992029881,0.038857973,-0.727642297,0.049849391
2016-07-07,-0.0926 ,0.034816797,0.188068673,0.243609895,0.094326052
2016-07-08,-0.2397 ,1.737876312,-0.045948201,0.15180444,0.930183378
2016-07-11,0.1501 ,0.52196003,0.385114199,0.750639007,0.664522854
2016-07-12,0.9368 ,1.212461195,0.104474611,0.312830734,0.237822796
2016-07-13,0.1284 ,-0.50448331,-0.093038333,0.220407322,0.272798668
2016-07-14,-0.0809 ,0.702775308,0.098313743,0.018210031,0.69642217
2016-07-15,-0.0064 ,-0.126691554,-0.045598254,0.206172974,0.076152716
2016-07-18,-0.1894 ,0.03664985,0.202585464,-0.034494847,0.702226917
2016-07-19,-0.1840 ,-0.231094333,0.297656082,-0.125763567,0.164114018
2016-07-20,-0.1424 ,0.23391825,0.108153098,-0.045232346,-0.092022405
2016-07-21,0.1997 ,0.107586496,0.249829777,0.111779333,0.048669417
2016-07-22,-0.3669 ,-0.069132145,0.072241526,0.025562825,0.275603402
2016-07-25,0.0771 ,-0.22447334,0.54492976,0.234761545,-0.09866276
2016-07-26,0.5171 ,0.012590817,-0.041031429,0.280664296,-0.068765405
2016-07-27,-0.6875 ,0.429639029,-0.05040709,0.102077283,0.053574244
2016-07-28,0.0391 ,-0.885565712,0.026340248,-0.39118503,-0.142102311
2016-07-29,-0.2327 ,0.843952639,0.247695285,-0.396780542,0.488570265
2016-08-01,-0.3692 ,-0.759424144,0.05020828,0.269964081,-0.420690009
2016-08-02,0.1670 ,-1.214282052,-0.162293348,-0.488343908,-0.45644399
2016-08-04,0.1664 ,0.370810468,-0.18467656,0.008770526,1.093090893
2016-08-05,0.0518 ,1.030508056,0.06136884,-0.161484351,0.050681185
2016-08-08,0.3921 ,0.305945649,0.236397522,0.114577408,-0.019368679
2016-08-10,0.1228 ,0.12362404,0.007741587,-0.222354726,-0.542632482
2016-08-11,-0.1338 ,0.458312177,0.024870113,0.085720316,1.040213872
2016-08-12,0.8100 ,0.071957267,0.054770337,0.400487315,-0.000864134
2016-08-16,1.0938 ,-0.523933258,-0.310351826,-0.338593459,0.412982682
2016-08-18,-0.1773 ,-0.303622009,0.4400376,0.488968401,0.228581897
2016-08-19,0.0068 ,-1.001026321,0.118216831,-0.178799066,-0.049281153
2016-08-22,-0.3659 ,0.186141687,0.332483192,0.046867227,-0.979268679
2016-08-23,0.0655 ,0.973448111,0.030078758,0.105812057,0.17911662
2016-08-24,-0.1558 ,0.379750145,0.005582931,0.493333659,-0.226765297
2016-08-25,-0.2733 ,-0.408300807,-0.239137699,-0.064848617,0.003205291
2016-08-26,-0.0247 ,0.271766557,-0.210896674,0.019273202,-0.004431792
2016-08-30,0.0643 ,0.095361576,-0.019688232,-0.047045223,0.641730537
2016-09-02,0.0278 ,0.816127336,0.22374304,0.041728492,0.765033588
2016-09-06,0.3721 ,-0.322067396,0.450482406,0.146163578,0.372141202
2016-09-08,-0.0399 ,0.731960139,0.180149237,-0.349433499,0.073767343
2016-09-09,-0.2808 ,-0.473103315,-0.382849408,0.079079287,-1.639886076
2016-09-12,-0.7318 ,-0.706600248,-1.112213863,-0.446207114,0.436869084
2016-09-13,-0.0302 ,-0.881355234,-0.182518262,0.003256963,-1.328754797
2016-09-14,-0.2887 ,-0.026909385,-0.231324729,-0.250734292,0.182054254
2016-09-19,0.3258 ,-0.342744427,0.404058009,-0.437366485,0.22086426
2016-09-20,-0.0762 ,-0.519242384,0.180606827,-0.538202331,0.291385258
2016-09-21,0.1230 ,0.399967047,-0.16241091,-0.491695003,0.491747811
2016-09-22,0.3242 ,0.710787256,0.181778687,0.962406136,0.44414648
2016-09-23,-0.2044 ,-0.41980159,-0.089008631,0.087172746,-0.219319029
2016-09-26,-0.7407 ,-0.664173339,-0.19010243,-0.436189912,-0.478727249
2016-09-27,0.2752 ,-0.234881309,-0.071496009,-0.492196965,0.245398104
2016-09-28,-0.1323 ,0.28839057,0.224144859,0.739264387,0.718032969
2016-09-29,0.1811 ,0.259917676,0.314580641,0.769138779,-0.741784047
2016-09-30,0.1188 ,0.159179585,0.104198545,-0.621478229,0.012264083
2016-10-10,0.5385 ,0.576103978,-1.465004361,-0.229935922,2.389444408
2016-10-11,0.1670 ,-0.34764209,0.044584783,0.187271211,-0.457681772
2016-10-13,-0.0514 ,-0.576066723,-0.025488842,-1.191332145,0.068788548
2016-10-14,0.0421 ,0.851444883,0.080501045,0.557413529,0.458479969
2016-10-17,-0.3690 ,0.101887975,-0.409168024,-0.321960273,0.648254054
2016-10-18,0.5719 ,0.869394885,-0.577110308,0.304983166,0.745896738
2016-10-19,-0.0666 ,0.198511179,0.021481803,0.319976897,-0.188747113
2016-10-20,0.0309 ,0.24655938,-0.017184592,-0.071064869,0.226615997
2016-10-21,0.1194 ,0.064255281,-0.095885236,0.175800137,0.183451826
2016-10-25,0.5152 ,0.159769809,0.276667394,0.101353121,-0.164169354
2016-10-26,-0.1635 ,0.127630238,-0.666621608,-0.166096469,-0.027555814
2016-10-27,-0.1180 ,0.364683776,0.287163312,-0.349037823,0.287423374
2016-10-28,-0.0724 ,-0.255523289,0.008444897,-0.291378741,0.039275208
2016-10-31,-0.0501 ,-0.50220927,0.108573833,-0.177868272,0.414624314
2016-11-01,0.2954 ,-0.544971823,-0.188772739,0.352771622,-0.785519436
2016-11-03,0.0779 ,-1.281162208,-0.960215121,-0.654976213,-1.391539557
2016-11-04,-0.1410 ,-0.26876107,-0.453830804,-0.480841117,-0.106879642
2016-11-07,0.0313 ,1.098823187,1.047673189,0.536562523,1.696096071
2016-11-08,0.1876 ,0.208798315,0.139374318,0.341342113,0.071832923
2016-11-09,-0.2334 ,-0.045370811,-1.474528311,0.23675596,-0.613134051
2016-11-10,0.4838 ,0.013001153,0.450637976,0.436667964,-1.435907601
2016-11-11,0.3395 ,0.019352361,-0.23241754,-1.022580002,-1.455751624
2016-11-14,0.1653 ,-0.326811099,0.258465899,-0.488743031,0.346404041
2016-11-16,-0.0084 ,-0.330469188,0.556039179,0.237690393,0.7948146
2016-11-17,0.0878 ,-0.011881897,-0.063173638,0.528942382,-0.712623384
2016-11-18,-0.2417 ,-0.765921937,0.274315569,0.007283738,0.138770091
2016-11-21,0.2995 ,0.083649616,-0.056335269,-0.025348216,0.795546828
2016-11-22,0.3426 ,0.589255702,-0.206956506,0.445099736,0.624280601
2016-11-23,0.0797 ,0.032507555,0.222806207,-0.428013378,0.022033527
2016-11-24,0.1748 ,-0.082906871,0.201105073,-0.047216256,-0.415622857
2016-11-25,0.4034 ,0.037831266,0.103162897,0.115520243,0.115536789
2016-11-28,0.1696 ,-0.791229299,0.021018441,-0.432585929,0.905116477
2016-11-29,0.3543 ,0.913993146,-0.00761329,-0.031471456,-1.3109433
2016-11-30,-0.3185 ,0.955836629,-0.030214638,0.045131417,0.650141646
2016-12-01,0.3307 ,0.428621932,0.224783552,-0.244982003,-1.71705699
2016-12-02,-0.4419 ,-0.029168785,-0.17506646,-0.587544878,0.586876958
2016-12-05,-0.7390 ,-0.093227454,-0.316516251,0.401484189,-0.350190818
2016-12-06,-0.1286 ,1.765942799,0.351158688,-0.684728417,0.902612364
2016-12-07,0.2079 ,0.902445339,-0.129594866,0.476752751,0.231252924
2016-12-08,-0.0702 ,0.706129042,0.165088839,0.926968927,-0.524919081
2016-12-09,0.2939 ,-0.319827923,-0.142843293,0.305230296,-0.126119722
2016-12-12,-1.0636 ,0.184009658,-0.108878518,-0.318619474,-0.959954174
2016-12-13,-0.0528 ,1.067847212,-0.163450902,0.266823004,0.075208735
2016-12-14,-0.3340 ,-0.513470776,-0.333166926,-0.105200107,-0.789895492
2016-12-15,-0.4979 ,0.897401062,-0.315724151,-0.886668788,0.137087388
2016-12-19,-0.1491 ,-0.059143367,0.241488,0.165461834,-0.96645252
2016-12-20,-0.2607 ,0.632539887,0.021881201,0.400609808,0.357369306
2016-12-21,0.3852 ,-0.071473802,0.083648274,-0.154969594,0.047963729
2016-12-22,-0.0374 ,-0.213721686,0.312396513,-0.286772313,-0.295800721
2016-12-23,-0.3670 ,0.582606104,0.158927829,-0.379187138,0.514174031
2016-12-28,-0.0750 ,-0.315126959,-0.00757888,0.803223511,1.361092422
2016-12-29,-0.0544 ,-0.080095786,0.10403084,0.309032291,0.322556971
2017-01-04,0.9193 ,0.945561613,0.513771223,0.066923673,0.971025374
2017-01-05,-0.0067 ,0.035765931,0.008094435,-0.244776941,0.33850265
2017-01-06,-0.2602 ,0.099158774,-0.030766884,0.632975939,-0.284726058
2017-01-09,0.2100 ,-0.728940196,0.26138374,-0.141237748,0.024586362
2017-01-10,-0.0727 ,0.14371159,0.153560718,0.5834572,0.302673032
2017-01-11,-0.3085 ,0.139939326,0.197088292,0.581752251,0.219249734
2017-01-12,-0.2204 ,-0.742410646,-0.036874462,0.005341607,1.03608043
2017-01-13,0.0300 ,0.804011415,-0.102306041,0.289244136,-0.205845816
2017-01-16,-0.0060 ,-0.598963113,0.145323204,0.298181327,0.122477429
2017-01-17,0.0903 ,0.110220422,-0.046890798,-0.279331236,0.35442873
2017-01-18,0.1695 ,0.139183744,-0.022695377,0.094907363,-0.138409106
2017-01-19,-0.1313 ,0.297050121,0.019005879,-0.026681232,-0.134736044
2017-01-20,0.3327 ,-0.02563168,-0.08549961,-0.303590841,0.385591224
2017-01-23,0.1188 ,-0.338078399,0.119246834,0.418136058,0.818434042
2017-01-24,0.0048 ,0.382823692,-0.022679671,0.246217508,0.060377403
2017-01-26,0.3024 ,-0.133592491,0.30124296,0.051831639,0.230603323
2017-02-03,-0.3019 ,-0.729051083,-0.115850975,-0.937565287,-0.819101615
2017-02-07,0.0154 ,-1.042555007,-0.167628311,-0.069231283,-0.507784612
